poi_id,category,lat,lon
118,Bus Station,40.84884583,-73.93841743
119,Subway,40.81554068,-73.95842347
120,Other Great Outdoors,40.75141843,-73.98330688
121,Donut Shop,40.83416102,-73.94503761
122,Mall,40.73405558,-73.87084723
123,Subway,40.83128283,-73.9413925
124,Subway,40.69147465,-73.98738384
125,Bridge,40.80023122,-73.82881165
126,Subway,40.86046649,-73.92554283
127,Subway,40.82134415,-73.95403862
128,Bus Station,40.80799507,-73.9638555
129,Ferry,40.70145732,-74.01321429
130,Subway,40.68805851,-73.98049054
131,Bridge,40.75673368,-73.95445704
132,Bus Station,40.6316674,-73.94702948
133,Department Store,40.63154374,-73.94687409
134,Subway,40.69308534,-73.92848253
135,Subway,40.7468343,-73.89155388
136,Bridge,40.78008648,-73.92702341
137,Train Station,40.7507948,-73.99357639
138,Subway,40.77007682,-73.91798973
139,Train Station,40.69968865,-73.80783124
140,Subway,40.57745558,-73.98124695
141,Subway,40.8278609,-73.92565146
142,Subway,40.65394681,-74.00453787
143,Neighborhood,40.69192237,-73.98774628
144,Subway,40.85895412,-73.93261526
145,Subway,40.7679967,-73.98189068
146,Neighborhood,40.57683702,-73.98165136
147,School,40.79336765,-73.94829806
148,Bookstore,40.73316247,-73.99104044
149,Mexican Restaurant,40.77787135,-73.95476139
150,Food & Drink Shop,40.77191392,-73.95900894
151,Coffee Shop,40.81009017,-73.94326687
152,Clothing Store,40.72459189,-73.99714708
153,Coffee Shop,40.77211113,-73.96095474
154,Furniture / Home Store,40.72553593,-73.996785
155,Coffee Shop,40.72645384,-73.99859548
156,Theater,40.6867074,-73.97777081
157,Train Station,40.80514464,-73.939147
158,Soup Place,40.774626,-73.959236
159,Food & Drink Shop,40.79409,-73.96717
160,Arts & Crafts Store,40.79483545,-73.96598274
161,Beer Garden,40.74055798,-74.00777996
162,Coffee Shop,40.79096987,-73.94705147
163,Cuban Restaurant,40.68647961,-73.97434294
164,Clothing Store,40.77843897,-73.95451458
165,Asian Restaurant,40.73171833,-73.98555397
166,Dessert Shop,40.73179547,-73.98567259
167,Music Venue,40.81440532,-73.94437174
168,College Academic Building,40.809812,-73.95910078
169,Gastropub,40.75877063,-73.91840664
170,Food & Drink Shop,40.733879,-73.988185
171,Burger Joint,40.76853552,-73.95557647
172,Park,40.7352825,-73.99040315
173,Bar,40.74422472,-73.98403885
174,Bagel Shop,40.74486468,-73.99887963
175,Park,40.80448309,-73.94392399
176,Burger Joint,40.77912607,-73.95490489
177,Clothing Store,40.76035821,-73.97618294
178,Gym / Fitness Center,40.781333,-73.97965
179,Gym / Fitness Center,40.75915,-73.978449
180,Airport,40.64396594,-73.78272057
181,Gym / Fitness Center,40.78167984,-73.97932124
182,Bar,40.72635525,-74.00576234
183,Steakhouse,40.75929496,-73.97823651
184,American Restaurant,40.73779799,-73.98969179
185,Gym / Fitness Center,40.74130691,-73.99004459
186,Gym / Fitness Center,40.77810349,-73.98030265
187,Airport,40.69576976,-74.17732716
188,Airport,40.76906115,-73.8621676
189,American Restaurant,40.78663971,-73.9756366
190,American Restaurant,40.745677,-74.0054679
191,Park,40.73228891,-74.01051196
192,Office,40.74622927,-73.982381
193,Pizza Place,40.743982,-74.006678
194,Restaurant,40.714482,-73.957302
195,Beer Garden,40.77300702,-73.9158863
196,Park,40.73083612,-73.99764061
197,Chinese Restaurant,40.72770626,-73.985601
198,Italian Restaurant,40.71811007,-73.95754527
199,Pizza Place,40.715697,-73.953603
200,Flea Market,40.7205995,-73.96312594
201,Flea Market,40.71985686,-73.96130487
202,Music Venue,40.673615,-73.99171
203,Taco Place,40.74111615,-73.98540974
204,Coffee Shop,40.74404465,-73.98373696
205,Pizza Place,40.74448928,-73.98132205
206,Law School,40.77095773,-73.98431432
207,Falafel Restaurant,40.72909625,-73.98886442
208,Ice Cream Shop,40.72634865,-73.98415715
209,Food Truck,40.74265628,-73.98901463
210,Mexican Restaurant,40.75922049,-73.98880005
211,Harbor / Marina,40.70566047,-74.00287628
212,Flea Market,40.72059137,-73.96331906
213,Mexican Restaurant,40.7338442,-73.99309158
214,Park,40.77142562,-73.97350073
215,Bar,40.73907153,-73.9837978
216,Pizza Place,40.73168165,-73.99618149
217,Italian Restaurant,40.72154512,-73.98884243
218,Park,40.69118179,-73.97480965
219,Burger Joint,40.7414075,-73.98843795
220,Art Gallery,40.76734271,-73.96570724
221,Moving Target,40.77552918,-73.97142386
222,Bar,40.73909768,-73.98300006
223,Market,40.74186151,-73.98943363
224,Mexican Restaurant,40.73808374,-73.99064004
225,Park,40.66390777,-73.97094727
226,Bar,40.71275399,-73.96637304
227,General Entertainment,40.75167776,-73.99120687
228,Korean Restaurant,40.74771692,-73.98641483
229,Sporting Goods Shop,40.73753501,-73.99030209
230,Pizza Place,40.71883289,-73.95662114
231,Mexican Restaurant,40.76603841,-73.98682594
232,Neighborhood,40.73328159,-74.00329261
233,Mexican Restaurant,40.745245,-73.982692
234,Hotel,40.74088398,-74.00765959
235,Gym / Fitness Center,40.73441328,-74.01000023
236,Sporting Goods Shop,40.76280319,-73.97336954
237,Gym / Fitness Center,40.73268977,-73.97463799
238,Gym / Fitness Center,40.84884562,-73.82208807
239,Stadium,40.75044987,-73.99221104
240,Gym / Fitness Center,40.77424773,-73.9816284
241,Hotel,40.71532523,-74.00952456
242,University,40.72898243,-73.99583817
243,Seafood Restaurant,40.75546586,-73.98723364
244,Airport,40.64508936,-73.78452301
245,Coffee Shop,40.72795461,-73.99326138
246,Bookstore,40.75407124,-73.98446354
247,Zoo,40.76744416,-73.97193432
248,Park,40.75372797,-73.98368836
249,Movie Theater,40.73416736,-73.99048716
250,Hardware Store,40.7421523,-73.99064541
251,Stadium,40.81348443,-74.07433033
252,Performing Arts Venue,40.77253079,-73.98344198
253,Other Great Outdoors,40.74335535,-73.93283844
254,Park,40.780519,-73.920682
255,Fast Food Restaurant,40.75363804,-73.99246368
256,Plaza,40.63726578,-74.07631516
257,Bar,40.74099801,-74.00822997
258,Coffee Shop,40.72385604,-73.99640679
259,Hot Dog Joint,40.77887659,-73.95391187
260,German Restaurant,40.75274101,-73.97330797
261,Food & Drink Shop,40.764016,-73.82947598
262,Breakfast Spot,40.70353166,-73.80230515
263,Drugstore / Pharmacy,40.60589932,-73.98453815
264,Food & Drink Shop,40.75778225,-73.82794674
265,Bus Station,40.70780845,-73.80277045
266,Coffee Shop,40.71809032,-73.99999866
267,Neighborhood,40.75951305,-73.8314724
268,Coffee Shop,40.75811474,-73.82963978
269,Road,40.68779755,-73.89198303
270,Medical Center,40.63904062,-73.99794102
271,Miscellaneous Shop,40.65078525,-73.87308141
272,Department Store,40.78292986,-73.83085012
273,Department Store,40.78322232,-73.8334465
274,Department Store,40.68430926,-73.97653194
275,Food & Drink Shop,40.73485229,-73.99108529
276,Clothing Store,40.73595831,-73.991189
277,Food & Drink Shop,40.723955,-73.991829
278,Movie Theater,40.71486941,-74.01538907
279,Subway,40.7476146,-73.88395786
280,Tea Room,40.717854,-74.000208
281,Food & Drink Shop,40.76901868,-73.83484482
282,Coffee Shop,40.72693529,-74.00015934
283,Coffee Shop,40.61919611,-73.99012221
284,Diner,40.60570192,-73.98525554
285,Pet Store,40.73688751,-73.9902083
286,Bar,40.75026476,-73.98647222
287,College Academic Building,40.9135961,-73.90890495
288,College Academic Building,40.91183,-73.906612
289,College Academic Building,40.91163004,-73.90776816
290,College Academic Building,40.91159986,-73.90760166
291,College Academic Building,40.91118966,-73.90711069
292,Other Great Outdoors,40.78782019,-73.79104614
293,College Academic Building,40.911961,-73.906654
294,College Academic Building,40.91123778,-73.90816431
295,Hotel,40.75261955,-73.99336294
296,Home (private),40.911136,-73.907403
297,Park,40.74218831,-73.98792419
298,Medical Center,40.74167305,-73.97428784
299,Salon / Barbershop,40.73991469,-73.98923268
300,Tea Room,40.74095989,-73.98918103
301,Food & Drink Shop,40.73652697,-73.99055958
302,Burger Joint,40.74077826,-73.98768315
303,Furniture / Home Store,40.74001922,-73.99469609
304,French Restaurant,40.73821644,-73.98784958
305,American Restaurant,40.734225,-73.99370327
306,French Restaurant,40.74033689,-73.98868174
307,Movie Theater,40.72576876,-73.99730722
308,Park,40.74706189,-74.00519371
309,Road,40.729798,-74.038666
310,Coffee Shop,40.74190438,-73.98906827
311,Movie Theater,40.74492343,-73.99803604
312,Bar,40.741128,-73.989902
313,Café,40.736827,-73.986909
314,Drugstore / Pharmacy,40.74123105,-73.98953684
315,Fried Chicken Joint,40.74310775,-73.98923842
316,Hotel,40.71933912,-74.00487185
317,Italian Restaurant,40.72443788,-74.00274171
318,Laundry Service,40.79419657,-73.97272825
319,Building,40.76080271,-73.99910343
320,Convention Center,40.75671096,-74.00100198
321,Burger Joint,40.785714,-73.97277653
322,General Entertainment,40.75678244,-74.00150299
323,Italian Restaurant,40.72628915,-74.00039463
324,Bar,40.73964988,-74.00695376
325,Clothing Store,40.74954093,-73.98661137
326,Airport,40.64088867,-73.78684044
327,Bar,40.73233046,-74.00163991
328,Café,40.723096,-73.995774
329,Clothing Store,40.72397123,-73.99608487
330,Hardware Store,40.76147154,-73.96677375
331,Taco Place,40.72144922,-73.99761379
332,Bar,40.71581961,-74.00887039
333,Bar,40.73255846,-73.98535884
334,Park,40.78086639,-73.96687031
335,Gym / Fitness Center,40.77792543,-73.96661282
336,Park,40.72150208,-73.9621067
337,Chinese Restaurant,40.7751419,-73.98249502
338,Bar,40.722262,-73.98332129
339,Bar,40.74239352,-74.00330983
340,Pizza Place,40.73037217,-74.00198422
341,Electronics Store,40.77023933,-73.98182631
342,Bar,40.74525975,-73.99247516
343,Hotel,40.72206051,-73.988544
344,Government Building,40.85328395,-73.97450594
345,Seafood Restaurant,40.8541298,-74.03318232
346,Gym / Fitness Center,40.91195587,-74.02976274
347,Medical Center,40.90400959,-73.96841526
348,American Restaurant,40.90514483,-74.03167248
349,Medical Center,40.88366806,-74.05626345
350,Coffee Shop,40.86384194,-73.97511005
351,Food & Drink Shop,40.81614775,-73.98043156
352,Community College,40.9510571,-74.08986568
353,Burger Joint,40.82305196,-73.97602114
354,Food & Drink Shop,40.82458439,-73.97378851
355,Coffee Shop,40.81309873,-73.98468554
356,Bagel Shop,40.864414,-73.961934
357,Building,40.81592792,-73.9580102
358,Bridge,40.7058882,-73.99000168
359,Comedy Club,40.74043669,-73.98490545
360,High School,40.91983291,-74.13420666
361,Coffee Shop,40.71925781,-74.04154301
362,General Entertainment,40.87828304,-74.15898085
363,Bar,40.72306684,-73.98850383
364,Bar,40.74446539,-73.97613018
365,Comedy Club,40.72382097,-73.98535073
366,College Academic Building,40.77089748,-73.98957253
367,Train Station,40.73420076,-74.16483829
368,Road,40.7273726,-74.02115822
369,Neighborhood,40.58345286,-74.1496253
370,Coffee Shop,40.72529209,-73.99214603
371,Office,40.70976869,-74.18928477
372,Donut Shop,40.715092,-74.19185894
373,Bar,40.72095499,-74.04472037
374,Bridge,40.85121557,-73.95206451
375,Bar,40.76034689,-73.98721829
376,Neighborhood,40.72351392,-74.22441245
377,American Restaurant,40.76307092,-73.98605327
378,Other Great Outdoors,40.7382475,-74.03024463
379,General Entertainment,40.73939794,-73.99320973
380,Diner,40.76013134,-74.04415237
381,Office,40.77037447,-74.02654
382,Residential Building (Apartment / Condo),40.75635511,-74.04270657
383,Coffee Shop,40.75099887,-74.02547652
384,Food & Drink Shop,40.75553088,-73.98596764
385,Home (private),40.74610688,-74.02413672
386,Movie Theater,40.75412688,-74.0319143
387,Coffee Shop,40.741503,-74.030671
388,Food & Drink Shop,40.74989042,-74.03604984
389,Museum,40.76442135,-73.99944305
390,Plaza,40.7308849,-74.06433105
391,Other Great Outdoors,40.76867279,-74.02414532
392,American Restaurant,40.75992611,-74.02246411
393,Other Great Outdoors,40.77361051,-74.03396264
394,Building,40.74828059,-73.98556262
395,Bakery,40.74764848,-73.99302035
396,City,40.77941655,-74.03543146
397,Food & Drink Shop,40.7761218,-74.03489113
398,City,40.67334754,-74.11102295
399,Mall,40.91733544,-74.07566071
400,Department Store,40.91977148,-74.07540321
401,American Restaurant,40.9192202,-74.07471657
402,Department Store,40.66013495,-74.1070974
403,Other Great Outdoors,40.74673676,-73.98262024
404,Other Great Outdoors,40.74518078,-73.97943602
405,Chinese Restaurant,40.78009363,-74.0098287
406,Movie Theater,40.80802755,-73.9881134
407,Plaza,40.7498254,-73.9879632
408,Bar,40.713517,-73.961712
409,Subway,40.60323393,-73.97238004
410,BBQ Joint,40.772301,-73.955844
411,Coffee Shop,40.77105732,-73.95674168
412,American Restaurant,40.58414369,-73.93951539
413,Movie Theater,40.58606021,-73.92983437
414,Sandwich Place,40.68189339,-73.96026596
415,Coffee Shop,40.64711406,-73.88337152
416,Coffee Shop,40.717997,-73.959328
417,Bar,40.673543,-73.967318
418,General Entertainment,40.73752278,-73.98527275
419,Bowling Alley,40.733176,-73.810405
420,Beer Garden,40.68183918,-73.96677481
421,Movie Theater,40.6264401,-74.17276191
422,Plaza,40.77222744,-73.98302876
423,Train Station,40.62098151,-73.97536685
424,University,40.69342491,-73.99171189
425,Subway,40.63554789,-73.97815704
426,Bar,40.77138107,-73.95646042
427,Residential Building (Apartment / Condo),40.614733,-73.977274
428,Music Venue,40.72837781,-73.99953957
429,Neighborhood,40.59112794,-73.94521952
430,Neighborhood,40.66672356,-73.88247728
431,Hot Dog Joint,40.57514127,-73.98150444
432,Neighborhood,40.66911608,-73.94283772
433,Food & Drink Shop,40.58992605,-73.95230466
434,Coffee Shop,40.74590156,-73.98814227
435,Electronics Store,40.7528124,-73.97717474
436,Coffee Shop,40.727612,-74.007306
437,Bar,40.72686791,-73.98896295
438,Gym / Fitness Center,40.76020332,-73.96292348
439,Chinese Restaurant,40.71994346,-74.00856626
440,Gym / Fitness Center,40.762539,-73.9719
441,Sushi Restaurant,40.75915433,-73.962321
442,Clothing Store,40.76227187,-73.97446577
443,Clothing Store,40.72180301,-73.999814
444,Department Store,40.76346247,-73.97400498
445,French Restaurant,40.74364391,-73.98388825
446,Furniture / Home Store,40.73821528,-73.99004187
447,Department Store,40.75123961,-73.99161433
448,Café,40.7513102,-73.983793
449,Movie Theater,40.77490897,-73.9820531
450,Other Great Outdoors,40.81780414,-73.85728598
451,Gym / Fitness Center,40.80845052,-73.94511798
452,Bar,40.72931421,-73.98930154
453,Salon / Barbershop,40.7397717,-73.98540475
454,Other Great Outdoors,40.73273351,-73.96397959
455,Bar,40.76500642,-73.98313522
456,Drugstore / Pharmacy,40.75418129,-73.98693708
457,Library,40.75201987,-73.98174047
458,Bus Station,40.80422126,-73.93837878
459,Airport,40.77025558,-73.86387348
460,Building,40.70840115,-74.00800963
461,American Restaurant,40.707677,-74.0081495
462,Other Great Outdoors,40.7576439,-73.98590326
463,Movie Theater,40.7523461,-73.99408777
464,Gym / Fitness Center,40.80841734,-73.94515514
465,Food & Drink Shop,40.70833916,-74.00792356
466,Other Great Outdoors,40.74696317,-73.96962165
467,Breakfast Spot,40.7329987,-73.98549557
468,Office,40.70365925,-73.98676491
469,General Entertainment,40.75857035,-73.98021698
470,Park,40.79962396,-73.97343267
471,Office,40.76985338,-73.99028599
472,Gym / Fitness Center,40.774319,-73.988478
473,Park,40.80145843,-73.96746357
474,Park,40.77585369,-73.97525489
475,Gym / Fitness Center,40.76459272,-73.96637878
476,Restaurant,40.781856,-73.979227
477,Bar,40.76421263,-73.98701743
478,Plaza,40.75875624,-73.97866122
479,Bar,40.76000064,-73.9964819
480,Bar,40.74078734,-73.99331877
481,Burger Joint,40.78082577,-73.97648335
482,Sandwich Place,40.75228878,-73.97421323
483,Bar,40.7617138,-73.99395004
484,Sandwich Place,40.75842407,-73.97068977
485,Plaza,40.76803327,-73.98186922
486,Bowling Alley,40.75739368,-73.99330097
487,Other Great Outdoors,40.77210813,-73.97590399
488,Ice Cream Shop,40.78082031,-73.98017065
489,Coffee Shop,40.76116538,-73.97340397
490,Burger Joint,40.76024293,-73.9750684
491,General Travel,40.76456962,-74.02360022
492,Road,40.76117086,-74.01128769
493,Park,40.77375591,-73.97418453
494,Donut Shop,40.74989042,-73.99236202
495,Food & Drink Shop,40.77856926,-73.97810451
496,Furniture / Home Store,40.77283953,-73.98224824
497,Subway,40.7784129,-73.98201942
498,General Entertainment,40.75916766,-73.98492157
499,Mall,40.7489656,-73.98881947
500,Sandwich Place,40.778906,-73.97777
501,Neighborhood,40.728596,-73.98936
502,Gym / Fitness Center,40.76888139,-73.98200366
503,Other Great Outdoors,40.75590473,-73.98686886
504,Burger Joint,40.75845677,-73.98914047
505,Candy Store,40.76022,-73.98439
506,Furniture / Home Store,40.76374689,-73.97148907
507,Furniture / Home Store,40.761552,-73.968318
508,Drugstore / Pharmacy,40.77851247,-73.98194406
509,Drugstore / Pharmacy,40.77943749,-73.97724362
510,Drugstore / Pharmacy,40.77703357,-73.98266719
511,Government Building,40.75931801,-73.97995949
512,Bar,40.76415462,-73.98689691
513,Italian Restaurant,40.73447775,-73.99210787
514,Bar,40.76315839,-73.99294575
515,Home (private),40.91398039,-74.0946311
516,Office,40.89228564,-73.94494577
517,Train Station,40.76147966,-74.0755105
518,Bar,40.75884666,-73.98955107
519,Diner,40.92607839,-74.09735271
520,Burger Joint,40.91914598,-74.0860301
521,Neighborhood,40.76203225,-73.98515224
522,Bridge,40.79981702,-73.79351377
523,Stadium,40.82827721,-73.92655344
524,Mall,40.90579353,-74.03098583
525,Mall,40.91492331,-74.05827999
526,Bookstore,40.75485026,-73.98800494
527,Bar,40.887145,-73.904555
528,Deli / Bodega,40.88726163,-73.904543
529,Home (private),40.88729679,-73.9065883
530,Bar,40.884683,-73.899718
531,Bar,40.67682903,-73.96343804
532,Burger Joint,40.74613121,-73.9781034
533,Bar,40.745949,-73.977803
534,Bar,40.74536761,-73.97914332
535,Wings Joint,40.76526318,-73.98158249
536,Coffee Shop,40.75697749,-73.98931503
537,Bar,40.75599819,-73.99114966
538,Bridge,40.70595327,-73.99656773
539,Coffee Shop,40.76900427,-73.98231983
540,Bar,40.76172345,-73.99415374
541,Candy Store,40.76215646,-73.9660918
542,College Academic Building,40.74033516,-73.98317073
543,Fast Food Restaurant,40.75629482,-73.98789883
544,Coffee Shop,40.75957308,-73.98524406
545,College Academic Building,40.77018064,-73.98789707
546,Food & Drink Shop,40.76806171,-73.98184776
547,Gym / Fitness Center,40.58532515,-73.9520234
548,Park,40.76864675,-73.98086071
549,Deli / Bodega,40.58613798,-73.98802175
550,Korean Restaurant,40.74790144,-73.98689117
551,Furniture / Home Store,40.76822422,-73.982234
552,Korean Restaurant,40.74760294,-73.98625987
553,Bowling Alley,40.7219681,-73.95756249
554,Bar,40.7211443,-73.95695686
555,Beer Garden,40.70562922,-74.00100866
556,Movie Theater,40.75699374,-73.989079
557,Mexican Restaurant,40.75712378,-73.98948267
558,American Restaurant,40.75688403,-73.98656309
559,Medical Center,40.64603282,-74.02045007
560,Medical Center,40.64671746,-74.0211153
561,Medical Center,40.60829783,-73.96142541
562,Bar,40.583875,-73.94781237
563,Bridge,40.71356548,-73.97236347
564,Park,40.57485999,-73.978434
565,Medical Center,40.79005808,-73.95325005
566,Food & Drink Shop,40.58270425,-73.98557119
567,Gym / Fitness Center,40.74632627,-74.00862364
568,Bar,40.70423809,-74.01015578
569,Bar,40.70443641,-74.01012361
570,Home (private),40.70489849,-74.01238511
571,Park,40.70357834,-74.01618004
572,Ferry,40.703253,-74.00609493
573,Furniture / Home Store,40.67168754,-74.01038647
574,Furniture / Home Store,40.74015544,-73.99480513
575,Food & Drink Shop,40.74481848,-73.99515152
576,Bakery,40.73864059,-73.99253368
577,Performing Arts Venue,40.72973041,-73.99755478
578,Bar,40.75006726,-74.00270154
579,Burger Joint,40.71529762,-74.01478529
580,Bar,40.70435972,-74.01022464
581,Food & Drink Shop,40.71591729,-74.01202073
582,Community College,40.7448228,-73.93645571
583,Bank,40.75464922,-73.89583721
584,Arts & Crafts Store,40.75245876,-73.9097929
585,Coffee Shop,40.75271884,-73.90970707
586,Antique Shop,40.76628081,-73.95416444
587,Movie Theater,40.75526953,-73.92368261
588,Coffee Shop,40.72285185,-73.86757493
589,Toy / Game Store,40.73434825,-73.86902332
590,Department Store,40.75785776,-73.83471272
591,Home (private),40.70477381,-73.94186034
592,Event Space,40.7420954,-74.00742531
593,Bar,40.71804198,-73.95757904
594,Bar,40.74735469,-73.98440041
595,Vegetarian / Vegan Restaurant,40.7475513,-73.98114057
596,Movie Theater,40.71621993,-73.96228637
597,Pizza Place,40.70507899,-73.93364404
598,Bar,40.711369,-73.947794
599,Bar,40.74043789,-73.998375
600,Bar,40.71892124,-73.95938777
601,Beer Garden,40.687147,-73.990846
602,Bar,40.744279,-73.995839
603,Hot Dog Joint,40.71428111,-73.9613986
604,Diner,40.77062934,-73.91698122
605,Home (private),40.76723746,-73.89482953
606,Government Building,40.69916863,-73.98959423
607,Deli / Bodega,40.69813446,-73.99260716
608,Government Building,40.75052332,-73.93994018
609,Gym / Fitness Center,40.76396629,-73.9151144
610,College Academic Building,40.72195742,-73.79645348
611,University,40.7216647,-73.79473686
612,Electronics Store,40.75364622,-73.91210859
613,Performing Arts Venue,40.7601065,-73.98041169
614,Coffee Shop,40.76036636,-73.91790717
615,College Academic Building,40.72217191,-73.79351594
616,Bar,40.76375501,-73.91457796
617,Diner,40.69786696,-73.99178076
618,Neighborhood,40.74576137,-73.9033556
619,Donut Shop,40.74557029,-73.90323816
620,American Restaurant,40.7555959,-73.92275333
621,Hotel,40.75594943,-73.97242785
622,College Academic Building,40.72277054,-73.79508018
623,Coffee Shop,40.75379775,-73.98681521
624,Performing Arts Venue,40.80822245,-74.10651684
625,Road,40.75717718,-73.98965736
626,Diner,40.73596877,-73.87561379
627,BBQ Joint,40.7328361,-73.86374474
628,Bagel Shop,40.77464643,-73.90869252
629,Burger Joint,40.77432474,-73.91280902
630,Other Great Outdoors,40.74202844,-73.98837757
631,City,40.82507881,-73.9201355
632,Department Store,40.735407,-73.87420104
633,Coffee Shop,40.702345,-73.9906849
634,Subway,40.70715046,-73.99030638
635,Home (private),40.66855421,-73.96537147
636,Home (private),40.66855421,-73.96537147
637,Concert Hall,40.76973538,-73.99243499
638,Food & Drink Shop,40.73366542,-73.98781515
639,Café,40.671275,-73.95768734
640,Bar,40.713723,-73.95761367
641,Bar,40.72789008,-73.99897144
642,Diner,40.71386,-73.951577
643,Bar,40.74028677,-74.0071833
644,Bar,40.71400481,-73.96559245
645,Bar,40.72240464,-73.95522952
646,Bar,40.715013,-73.9514637
647,Clothing Store,40.72354687,-73.9981336
648,Australian Restaurant,40.678989,-73.968288
649,Bar,40.6782347,-73.96857131
650,Office,40.74722445,-73.94382477
651,Bar,40.75705234,-73.96721103
