poi_id,category,lat,lon
182,Subway,35.66331537,139.7321168
183,Post Office,35.73550941,139.6527904
184,Movie Theater,35.74236297,139.648633
185,Train Station,35.73787383,139.6545231
186,Electronics Store,35.73099376,139.7137034
187,Train Station,35.72902543,139.7110963
188,Ramen /  Noodle House,35.66251234,139.7341345
189,Subway,35.65686825,139.7545472
190,Bridge,35.70020035,139.7636032
191,Convention Center,35.67664648,139.7636515
192,Airport,35.55137977,139.7884083
193,Bridge,35.63519465,139.7675246
194,Ramen /  Noodle House,35.66409,139.731452
195,Train Station,35.66158508,139.6674728
196,Ramen /  Noodle House,35.73749936,139.6525222
197,Event Space,35.6651438,139.7312217
198,Mall,35.66051289,139.7292119
199,Food & Drink Shop,35.73784335,139.6538955
200,Train Station,35.58981272,139.6688032
201,Train Station,35.60753808,139.6688391
202,Train Station,35.60846801,139.647792
203,Train Station,35.61969917,139.7285528
204,Food & Drink Shop,35.57403248,139.6626341
205,Mall,35.53583205,139.667269
206,Train Station,35.6749785,139.7632188
207,Light Rail,35.58157615,139.7491193
208,Train Station,35.65561814,139.7567421
209,Fast Food Restaurant,35.681586,139.770554
210,Bar,35.69955997,139.7748899
211,Restaurant,35.6967152,139.7746325
212,Road,35.5727857,139.6172268
213,Train Station,35.60184249,139.7217686
214,Electronics Store,35.53588007,139.6673065
215,Train Station,35.59902115,139.6112001
216,Convenience Store,35.56478777,139.6117001
217,Train Station,35.53132693,139.696902
218,Mall,35.53294217,139.6957648
219,Electronics Store,35.53291597,139.697063
220,Gas Station / Garage,35.57209955,139.6598929
221,Mall,35.54414317,139.5723724
222,Rest Area,35.54379398,139.6025875
223,Japanese Restaurant,35.58701749,139.6306119
224,Train Station,35.57957795,139.5730188
225,Subway,35.70846826,139.7536039
226,Train Station,35.82221515,139.5751941
227,Train Station,35.58105261,139.6414232
228,Train Station,35.67505157,139.7633135
229,Government Building,35.65856462,139.7454768
230,Toy / Game Store,35.65699986,139.7586465
231,Event Space,35.58154689,139.7486653
232,Concert Hall,35.66080056,139.6952927
233,Café,35.563375,139.7150229
234,Building,35.61837241,139.7275758
235,Parking,35.5646499,139.7166967
236,Bookstore,35.5611752,139.7137383
237,Drugstore / Pharmacy,35.56236407,139.7145912
238,Diner,35.57641531,139.7141339
239,Electronics Store,35.70221514,139.7707245
240,Electronics Store,35.70117399,139.770982
241,Electronics Store,35.70098667,139.7710463
242,Electronics Store,35.70133591,139.7709351
243,Electronics Store,35.70068555,139.770708
244,Electronics Store,35.69931928,139.7702175
245,Soup Place,35.69548665,139.7728072
246,Bakery,35.56259128,139.7156292
247,Arcade,35.56234446,139.7137883
248,Bookstore,35.56373389,139.7155837
249,Bar,35.69823997,139.7742462
250,Hobby Shop,35.56138288,139.7139279
251,Hobby Shop,35.56122102,139.7137517
252,Airport,35.54505978,139.769032
253,Train Station,35.56068371,139.7237302
254,Food & Drink Shop,35.57221603,139.7102814
255,Train Station,35.69984749,139.7637802
256,Arcade,35.6990372,139.7708626
257,Hardware Store,35.69935739,139.7698098
258,Electronics Store,35.70051401,139.771049
259,Hardware Store,35.70094964,139.770813
260,Electronics Store,35.69876369,139.7705319
261,Train Station,35.61974496,139.7281237
262,Fast Food Restaurant,35.56100719,139.7149372
263,Miscellaneous Shop,35.56324368,139.7156695
264,Train Station,35.53694083,139.6348679
265,Train Station,35.56193058,139.7148955
266,Japanese Restaurant,35.562898,139.715402
267,Train Station,35.72129098,139.7781515
268,Train Station,35.69643202,139.8139429
269,Train Station,35.57490949,139.6632457
270,Café,35.5729024,139.6626556
271,Train Station,35.5310519,139.6843868
272,Concert Hall,35.70074054,139.7718751
273,Stadium,35.70558461,139.7519088
274,Stadium,35.67458148,139.7171292
275,Train Station,35.68008021,139.7202373
276,Train Station,35.79465086,139.5137715
277,Train Station,35.7495381,139.5865399
278,Train Station,35.81764786,139.6695864
279,Train Station,35.84768054,139.6691492
280,Train Station,35.81544677,139.5871836
281,Train Station,35.79711117,139.6001872
282,Train Station,35.71585285,139.6720786
283,Train Station,35.82801739,139.6905184
284,Train Station,35.74440118,139.8112822
285,Train Station,35.74399572,139.8115718
286,Train Station,35.81459002,139.5869957
287,Train Station,35.77760438,139.6329273
288,Train Station,35.702002,139.754315
289,Train Station,35.83066271,139.562242
290,Train Station,35.78827415,139.6129149
291,Subway,35.67514526,139.7597516
292,Café,35.69899363,139.7729373
293,Burger Joint,35.68800165,139.6989834
294,Train Station,35.66903442,139.4952375
295,Train Station,35.66835075,139.486061
296,Racetrack,35.66249163,139.4856405
297,Train Station,35.66629207,139.4770548
298,Train Station,35.84567611,139.6472044
299,Train Station,35.84756205,139.6693772
300,Train Station,35.73705522,139.4882584
301,Train Station,35.85378746,139.6374321
302,Bookstore,35.69735561,139.7751474
303,Train Station,35.71407232,139.7767225
304,Train Station,35.69589617,139.6999598
305,Mall,35.69343902,139.7019553
306,Train Station,35.68998843,139.7011292
307,Subway,35.72939123,139.7100449
308,Subway,35.75786619,139.6537399
309,Train Station,35.689724,139.7000147
310,Train Station,35.73029701,139.7106886
311,Train Station,35.66615261,139.4771433
312,Train Station,35.57668092,139.6594745
313,Train Station,35.57648022,139.6631545
314,Department Store,35.72947799,139.711997
315,Train Station,35.68056825,139.7654915
316,Train Station,35.69167017,139.7708774
317,Train Station,35.71300698,139.7758341
318,Train Station,35.67160236,139.7028834
319,Train Station,35.6706763,139.7025239
320,Train Station,35.65795548,139.7016951
321,Train Station,35.70582855,139.6657991
322,Mall,35.70750125,139.665665
323,Mall,35.70925232,139.6656811
324,General Entertainment,35.70436055,139.6715176
325,Miscellaneous Shop,35.70074925,139.7719181
326,Train Station,35.69836195,139.7729266
327,Department Store,35.6918961,139.6987433
328,Train Station,35.69046699,139.6978266
329,Train Station,35.68150944,139.7653198
330,Train Station,35.68113471,139.7678196
331,Arcade,35.65999641,139.6994609
332,Record Shop,35.66194683,139.6700451
333,Ramen /  Noodle House,35.64781727,139.7464015
334,Record Shop,35.68994486,139.7015476
335,Racetrack,35.7035416,139.7513938
336,Train Station,35.71290244,139.7038972
337,Train Station,35.64734965,139.6240794
338,Fast Food Restaurant,35.64671982,139.7456941
339,Road,35.65946194,139.7005123
340,Bookstore,35.66166034,139.6684595
341,Train Station,35.64573181,139.747569
342,Bookstore,35.66073954,139.697409
343,Music Venue,35.65849622,139.6954774
344,Subway,35.67231923,139.7945613
345,Bar,35.67100096,139.7975627
346,Record Shop,35.66188146,139.7010568
347,Moving Target,35.705918,139.664356
348,Music Venue,35.658509,139.695591
349,Airport,35.54906628,139.784172
350,Train Station,35.71369516,139.7775078
351,Ramen /  Noodle House,35.70185139,139.7713856
352,Building,35.66641846,139.7572839
353,Sculpture Garden,35.65906803,139.700574
354,Train Station,35.65913341,139.7010025
355,Government Building,35.616781,139.564465
356,Train Station,35.61529362,139.5794427
357,Train Station,35.62081442,139.5697117
358,Event Space,35.53506191,139.7009222
359,Train Station,35.71678759,139.8582637
360,Train Station,35.7332059,139.7775722
361,College Academic Building,35.72791778,139.7707915
362,Train Station,35.728359,139.77095
363,Train Station,35.69849482,139.7725135
364,Building,35.69808368,139.7714581
365,Train Station,35.7073575,139.7746164
366,Mall,35.7099645,139.7745815
367,Japanese Restaurant,35.69892393,139.7747666
368,Train Station,35.77722683,139.7904468
369,Train Station,35.72810221,139.7712743
370,Bus Station,35.58867404,139.7274902
371,Train Station,35.71337478,139.7765078
372,General Entertainment,35.63158048,139.7929708
373,Convention Center,35.62884203,139.7950816
374,Light Rail,35.63022857,139.7913668
375,Train Station,35.74196294,139.6479403
376,Burger Joint,35.69980392,139.7718
377,Bar,35.69897839,139.7716284
378,Train Station,35.69833581,139.7730339
379,Train Station,35.699583,139.765222
380,Post Office,35.69973858,139.7725511
381,Train Station,35.76291574,139.7276831
382,Hobby Shop,35.70181218,139.7712529
383,Hobby Shop,35.70181654,139.771218
384,Subway,35.67204468,139.7641718
385,Electronics Store,35.67226694,139.7657758
386,Arcade,35.698025,139.772411
387,Train Station,35.71202259,139.7984076
388,General Entertainment,35.714896,139.7935313
389,General Travel,35.71356737,139.776358
390,Train Station,35.71373001,139.7772288
391,Bus Station,35.58836876,139.7289062
392,Train Station,35.70463063,139.6199816
393,Train Station,35.70025263,139.4802547
394,Train Station,35.55319973,139.6468145
395,Burger Joint,35.553209,139.6464155
396,Event Space,35.80094242,139.7166967
397,Racetrack,35.59140061,139.7428429
398,Fast Food Restaurant,35.70235236,139.7546554
399,Concert Hall,35.70320617,139.7545695
400,Road,35.70163793,139.6883136
401,Road,35.70205956,139.6951683
402,Road,35.70929152,139.7033072
403,Japanese Restaurant,35.71414815,139.7038704
404,Bookstore,35.71283275,139.705013
405,Road,35.70103677,139.682799
406,Convenience Store,35.70224999,139.6747738
407,Bookstore,35.68611896,139.7021688
408,Furniture / Home Store,35.68657254,139.7008502
409,Electronics Store,35.69256767,139.6987045
410,Food & Drink Shop,35.70162197,139.6781044
411,Ramen /  Noodle House,35.69312098,139.6994475
412,Road,35.70216068,139.673481
413,Fast Food Restaurant,35.71364126,139.7031683
414,Convenience Store,35.71067232,139.7034359
415,Train Station,35.758702,139.6894026
416,Road,35.70190366,139.6757475
417,Bookstore,35.6921821,139.7029531
418,Coffee Shop,35.68972102,139.7069583
419,Café,35.69111669,139.695996
420,Japanese Restaurant,35.70380079,139.6656489
421,Subway,35.69235855,139.7009468
422,Subway,35.69700273,139.6826863
423,Building,35.69218427,139.6971166
424,Miscellaneous Shop,35.69157432,139.7037551
425,Bar,35.69307523,139.6983585
426,Convenience Store,35.70513492,139.668266
427,Hobby Shop,35.68700825,139.7023308
428,Camera Store,35.689354,139.698007
429,Sushi Restaurant,35.68870749,139.6973795
430,Train Station,35.65591998,139.6536132
431,Subway,35.69800309,139.657841
432,Train Station,35.67374424,139.6672583
433,Train Station,35.70129379,139.7000409
434,Building,35.68810445,139.6934552
435,Plaza,35.68787347,139.7003638
436,Bar,35.69309102,139.6995031
437,Subway,35.69086525,139.7048702
438,Train Station,35.70320182,139.5799041
439,Bus Station,35.69171374,139.6986347
440,Coffee Shop,35.69507281,139.7002441
441,Furniture / Home Store,35.70482683,139.6723228
442,Convenience Store,35.72990073,139.7239709
443,Train Station,35.73184291,139.7280639
444,Japanese Restaurant,35.69957086,139.7746593
445,Ramen /  Noodle House,35.70077757,139.7706628
446,Train Station,35.75894143,139.8128405
447,Train Station,35.71034999,139.8090398
448,Ramen /  Noodle House,35.69799498,139.7712507
449,Train Station,35.81416568,139.8013178
450,Train Station,35.74870655,139.8048019
451,Train Station,35.79450292,139.7907847
452,Ramen /  Noodle House,35.70163575,139.7713172
453,Café,35.70128216,139.7717
454,Park,35.70179,139.769787
455,Convenience Store,35.69979085,139.7742462
456,Train Station,35.82842623,139.8034662
457,Coffee Shop,35.70152903,139.7711563
458,Café,35.70105419,139.7705635
459,Movie Theater,35.69268748,139.7036612
460,Bike Shop,35.69185752,139.7066197
461,Train Station,35.84318647,139.8007303
462,Neighborhood,35.6996166,139.7713923
463,Ramen /  Noodle House,35.69887166,139.7704992
464,General Entertainment,35.62519242,139.7754264
465,Mobile Phone Shop,35.69883571,139.7716056
466,Ramen /  Noodle House,35.69813923,139.7758006
467,Light Rail,35.66549724,139.7596396
468,Light Rail,35.62590099,139.7714138
469,Japanese Restaurant,35.70217375,139.7713709
470,Convenience Store,35.701178,139.771038
471,Indian Restaurant,35.69939225,139.7711161
472,Train Station,35.63367739,139.7155166
473,Subway,35.64244046,139.7339916
474,Indian Restaurant,35.69614885,139.7594833
475,Hotel,35.65301696,139.7622079
476,Event Space,35.63056866,139.7143364
477,Temple,35.62860222,139.7080868
478,Electronics Store,35.67211441,139.7632277
479,Light Rail,35.63995551,139.7888911
480,Train Station,35.62567861,139.713411
481,Road,35.68359224,139.7709793
482,Subway,35.64812504,139.7487545
483,Other Great Outdoors,35.64419808,139.8613985
484,Aquarium,35.63998167,139.8621798
485,Japanese Restaurant,35.699534,139.764529
486,Ramen /  Noodle House,35.56380224,139.715074
487,Train Station,35.6281617,139.7380419
488,Subway,35.66967396,139.7670364
489,Ramen /  Noodle House,35.69668688,139.7601351
490,Gym / Fitness Center,35.62541736,139.7255397
491,Zoo,35.71739517,139.7713481
492,Train Station,35.62049173,139.7044069
493,Ramen /  Noodle House,35.6677954,139.7587116
494,Coffee Shop,35.60944589,139.7488549
495,Department Store,35.68499199,139.7741564
496,Coffee Shop,35.69586567,139.7522387
497,Building,35.66205579,139.7488296
498,Coffee Shop,35.69615538,139.7601217
499,Fast Food Restaurant,35.66038541,139.6989432
500,Café,35.6623155,139.6991471
501,Train Station,35.72623397,139.5920759
502,Train Station,35.72762269,139.5771278
503,Arts & Crafts Store,35.69000937,139.6975865
504,Ramen /  Noodle House,35.69475909,139.6981949
505,Mall,35.65890023,139.7032642
506,Airport,35.55126861,139.7875775
507,Fast Food Restaurant,35.68926367,139.6975715
508,Electronics Store,35.69119222,139.6953478
509,Train Station,35.72267792,139.6388256
510,General College & University,35.69829277,139.7400526
511,Subway,35.67157801,139.7412551
512,Electronics Store,35.65992013,139.7019446
513,Garden,35.68525669,139.7094655
514,Coffee Shop,35.68972962,139.69635
515,Donut Shop,35.69331049,139.703688
516,Video Store,35.65981771,139.7003755
517,Event Space,35.67812806,139.7223294
518,Subway,35.67054556,139.7178555
519,Coffee Shop,35.65996263,139.6959626
520,Convenience Store,35.67148469,139.7215891
521,Record Shop,35.66086811,139.6980587
522,Bar,35.64705268,139.702422
523,Movie Theater,35.65956273,139.729346
524,Miscellaneous Shop,35.68933871,139.6967638
525,Record Shop,35.69054236,139.703552
526,Fast Food Restaurant,35.69062998,139.7023603
527,Subway,35.66511535,139.7124588
528,Subway,35.68401925,139.7376823
529,Art Museum,35.71888688,139.7764564
530,Office,35.66768668,139.7156346
531,Train Station,35.66605673,139.7582173
532,Subway,35.68138744,139.7755551
533,Subway,35.68635578,139.7822486
534,Park,35.71230136,139.8039865
535,Subway,35.66719421,139.7585446
536,Train Station,35.66661458,139.7581744
537,Subway,35.69829062,139.7746734
538,Train Station,35.57209628,139.7028834
539,Performing Arts Venue,35.53228734,139.6958935
540,Convenience Store,35.64348349,139.7491743
541,Event Space,35.5588259,139.7240771
542,Train Station,35.6916876,139.77088
543,Subway,35.69439313,139.692809
544,Train Station,35.69034569,139.6997881
545,Train Station,35.57292967,139.6914592
546,Train Station,35.57965378,139.685504
547,Train Station,35.58529754,139.6823645
548,Train Station,35.59193329,139.6809007
549,Train Station,35.62541865,139.7240216
550,Building,35.69527753,139.6903467
551,Coffee Shop,35.69414262,139.6876699
552,Train Station,35.62611683,139.723649
553,Train Station,35.62246765,139.7224856
554,Train Station,35.63428342,139.7156721
555,Office,35.694153,139.687614
556,Train Station,35.61599137,139.7150284
557,Mall,35.56258407,139.7153543
558,Event Space,35.56020859,139.7178715
559,Burger Joint,35.560798,139.717662
560,Bus Station,35.57840843,139.7004089
561,Bus Station,35.60245823,139.7130597
562,Bus Station,35.626311,139.7239933
563,Building,35.69397021,139.690422
564,Train Station,35.69074652,139.7006357
565,Bus Station,35.62304724,139.7223273
566,Road,35.69517733,139.690513
567,Subway,35.68794066,139.7200656
568,Train Station,35.65850795,139.701325
569,Train Station,35.68359266,139.7022436
570,Convenience Store,35.69490353,139.6878446
571,Train Station,35.65851722,139.701333
572,Train Station,35.5969536,139.6852398
573,Train Station,35.64655245,139.7102273
574,Train Station,35.60498585,139.7030364
575,Train Station,35.69137391,139.6993589
576,Subway,35.6908598,139.7048521
577,Train Station,35.58907489,139.728433
578,Train Station,35.60624843,139.7348499
579,Train Station,35.64542506,139.7474676
580,Bookstore,35.56248851,139.7156236
581,Food & Drink Shop,35.66232601,139.7613341
582,Subway,35.66278801,139.7596335
583,Subway,35.69059403,139.6925622
584,Coffee Shop,35.69898928,139.7746861
585,Chinese Restaurant,35.66216559,139.7614968
586,Train Station,35.70537552,139.6498615
587,Toy / Game Store,35.69874402,139.7718848
588,Toy / Game Store,35.69621202,139.7735649
589,Recycling Facility,35.70054886,139.7711992
590,Electronics Store,35.70670067,139.6663574
591,Train Station,35.62822723,139.7387123
592,Train Station,35.706356,139.6843
593,Camera Store,35.70686128,139.6665219
594,Bookstore,35.70883962,139.6648674
595,Fast Food Restaurant,35.69792849,139.7752333
596,Ramen /  Noodle House,35.70236472,139.7705269
597,Convenience Store,35.70985648,139.6677178
598,Event Space,35.66751236,139.6968269
599,Italian Restaurant,35.70450866,139.6652681
600,Subway,35.71072459,139.6863234
601,Government Building,35.66879424,139.8225436
602,Antique Shop,35.68971013,139.6969081
603,Train Station,35.70477438,139.6353722
604,Miscellaneous Shop,35.70872818,139.664962
605,Restaurant,35.6998947,139.7704576
606,Subway,35.69213199,139.7827542
607,Train Station,35.71048066,139.8133099
608,Mall,35.70996668,139.8106384
609,Fast Food Restaurant,35.66471761,139.7616615
610,Subway,35.71091624,139.7978872
611,Event Space,35.71439206,139.7984934
612,Bar,35.70024065,139.7719784
613,Mall,35.68355302,139.7665349
614,Bookstore,35.68352252,139.7665644
615,Subway,35.68239834,139.77386
616,Mall,35.68113471,139.7668594
617,Government Building,35.6897183,139.6924925
618,Hardware Store,35.67302738,139.7643113
619,Train Station,35.73748956,139.672911
620,Train Station,35.71967572,139.6535216
621,Toy / Game Store,35.69802433,139.7714889
622,Food & Drink Shop,35.66198796,139.7086016
623,Park,35.67070245,139.6966338
624,Bakery,35.6596499,139.702599
625,Bookstore,35.69949898,139.7711027
626,Train Station,35.65060102,139.6843064
627,Bakery,35.66088936,139.6968082
628,Hobby Shop,35.69269402,139.7007497
629,Donut Shop,35.67431947,139.7640002
630,Bookstore,35.67962704,139.7670552
631,Coffee Shop,35.80138185,139.7180754
632,Fast Food Restaurant,35.85955913,139.6555263
633,Furniture / Home Store,35.80301339,139.7187352
634,Bookstore,35.65619785,139.7562593
635,Light Rail,35.65551788,139.7567314
636,Train Station,35.67458965,139.7776794
637,Coffee Shop,35.67665487,139.7640225
638,Miscellaneous Shop,35.67549605,139.7648478
639,Coffee Shop,35.68315215,139.7689945
640,Bookstore,35.682521,139.768695
641,Library,35.80096852,139.7185099
642,Bookstore,35.67816836,139.7681871
643,Paper / Office Supplies Store,35.67314744,139.76706
644,Miscellaneous Shop,35.67430421,139.7653869
645,Bookstore,35.67489033,139.7638553
646,College Academic Building,35.80107294,139.7185528
647,Department Store,35.67576623,139.7651267
648,Train Station,35.8587396,139.6572858
649,Movie Theater,35.80772664,139.7143119
650,Department Store,35.67143458,139.7657651
651,Gym / Fitness Center,35.67250574,139.7650158
652,Hotel,35.68039395,139.7345924
653,Department Store,35.69160046,139.7046912
654,Electronics Store,35.6754394,139.7628951
655,Mall,35.77783178,139.7208863
656,Ramen /  Noodle House,35.65518879,139.7978631
657,Mall,35.67369413,139.7630078
658,Department Store,35.69167889,139.7046643
659,Department Store,35.68559655,139.7733772
660,Furniture / Home Store,35.68421532,139.6617973
661,Subway,35.672868,139.763171
662,Government Building,35.67499492,139.7641557
663,Arts & Crafts Store,35.69261039,139.7009073
664,Art Museum,35.71703065,139.7733325
665,Science Museum,35.71636946,139.7764993
666,Hotel,35.62628035,139.770703
667,Train Station,35.81565557,139.7043586
668,Convenience Store,35.81571647,139.7012794
669,Fast Food Restaurant,35.81539457,139.7049594
670,Movie Theater,35.6922627,139.7052222
671,Deli / Bodega,35.81456588,139.7027707
672,Convenience Store,35.81480731,139.7034413
673,Bar,35.69914175,139.7723848
674,Train Station,35.70642532,139.8425084
675,Home (private),35.70564422,139.8496077
676,Japanese Restaurant,35.70067053,139.7726636
677,Plaza,35.70027877,139.7714138
678,Government Building,35.73068893,139.712373
679,Movie Theater,35.7299422,139.7147957
680,Bar,35.72874019,139.713513
681,Train Station,35.68957997,139.7014578
682,Movie Theater,35.69001021,139.7058928
683,Train Station,35.68931964,139.7004613
684,Ice Cream Shop,35.69796334,139.7737809
685,Bar,35.70010451,139.7739673
686,Train Station,35.69690689,139.8145008
687,Diner,35.70192019,139.7705369
688,Indian Restaurant,35.70205178,139.7722238
689,Asian Restaurant,35.70065465,139.7692539
690,Hobby Shop,35.70035282,139.7717504
691,Steakhouse,35.699472,139.76941
692,Electronics Store,35.69988183,139.770556
693,Convenience Store,35.81564899,139.7036298
694,Other Great Outdoors,35.69795175,139.7680009
695,Mall,35.670663,139.47912
696,Video Store,35.67286178,139.4798684
697,Mall,35.67985363,139.768796
698,Bridge,35.69710947,139.7709739
699,Office,35.68578826,139.7340345
700,Church,35.68516955,139.73095
701,University,35.68293865,139.7322214
702,Building,35.69192886,139.6937954
